BS_ID,SITE_ABREVIATION,COLLECTION DATE,SAMPTYPE,TRAP_NUMBER,TC_ID,ORDER,FAMILY,CF,LIFE CYCLE STAGE,TOTAL COUNT,IDENTIFIER,NOTES
203,ES,6/15/10,E-trap,4,825,Hemiptera,Delphacidae,FALSE,Adult,1,PTK
204,ES,6/15/10,E-trap,5,826,Trichoptera,Leptoceridae,FALSE,Adult,2,PTK
204,ES,6/15/10,E-trap,5,827,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK
204,ES,6/15/10,E-trap,5,828,Diptera,Chironomidae,FALSE,Adult,16,PTK
205,EN,6/15/10,E-trap,1,829,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK
205,EN,6/15/10,E-trap,1,830,Odonata,Coenagrionidae,FALSE,Adult,3,PTK
205,EN,6/15/10,E-trap,1,831,Diptera,Chironomidae,FALSE,Adult,24,PTK
206,EN,6/15/10,E-trap,2 and 3,832,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
206,EN,6/15/10,E-trap,2 and 3,833,Diptera,Chironomidae,FALSE,Adult,236,PTK,"35 I, REST OF UNWEIGHED G"
206,EN,6/15/10,E-trap,2 and 3,834,Diptera,Stratiomyzidae,FALSE,Adult,1,PTK,
206,EN,6/15/10,E-trap,2 and 3,835,Diptera,Simuliidae,FALSE,Adult,2,PTK,
206,EN,6/15/10,E-trap,2 and 3,836,Diptera,Phoridae,FALSE,Adult,1,PTK,
206,EN,6/15/10,E-trap,2 and 3,837,Diptera,Ephydridae,FALSE,Adult,9,PTK,
207,EN,6/15/10,E-trap,4,838,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,in rough shape
207,EN,6/15/10,E-trap,4,839,Odonata,Macromiidae,FALSE,Adult,1,PTK,
207,EN,6/15/10,E-trap,4,840,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
207,EN,6/15/10,E-trap,4,841,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
207,EN,6/15/10,E-trap,4,842,Diptera,Chironomidae,FALSE,Adult,76,PTK,REST OF UNWEIGHED G
207,EN,6/15/10,E-trap,4,843,Diptera,Empididae,FALSE,Adult,1,PTK,
208,EN,6/15/10,E-trap,5,844,Diptera,Chironomidae,FALSE,Adult,150,SME,all in poor condition
208,EN,6/15/10,E-trap,5,845,Diptera,Ephydridae,FALSE,Adult,1,SME,
208,EN,6/15/10,E-trap,5,846,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
208,EN,6/15/10,E-trap,5,847,Odonata,Macromiidae,FALSE,Adult,1,SME,
209,ES,6/18/10,E-trap,1,848,Diptera,Chironomidae,FALSE,Adult,33,SME,
210,ES,6/18/10,E-trap,2,849,Diptera,Chironomidae,FALSE,Adult,8,SME,
210,ES,6/18/10,E-trap,2,850,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
211,ES,6/18/10,E-trap,3,851,Trichoptera,Hydroptilidae,FALSE,Adult,2,PTK,
211,ES,6/18/10,E-trap,3,852,Diptera,Chironomidae,FALSE,Adult,22,PTK,
211,ES,6/18/10,E-trap,3,853,Diptera,Phoridae,FALSE,Adult,1,PTK,
211,ES,6/18/10,E-trap,3,854,Diptera,Ephydridae,FALSE,Adult,1,PTK,
211,ES,6/18/10,E-trap,3,855,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
212,ES,6/18/10,E-trap,4,856,Diptera,Chironomidae,FALSE,Adult,52,SME,"most in poor condition, REST UNWEIGHABLE"
212,ES,6/18/10,E-trap,4,857,Diptera,Ephydridae,FALSE,Adult,1,SME,
212,ES,6/18/10,E-trap,4,858,Diptera,Simuliidae,FALSE,Adult,1,SME,
212,ES,6/18/10,E-trap,4,859,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
212,ES,6/18/10,E-trap,4,860,Coleoptera,Cerambycidae,FALSE,Adult,1,SME,
213,ES,6/18/10,E-trap,5,861,Trichoptera,Hydroptilidae,FALSE,Adult,2,PTK,
213,ES,6/18/10,E-trap,5,862,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
213,ES,6/18/10,E-trap,5,863,Diptera,Chironomidae,FALSE,Adult,13,PTK,
213,ES,6/18/10,E-trap,5,864,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
213,ES,6/18/10,E-trap,5,865,Coleoptera,Cerambycidae,FALSE,Adult,2,PTK,
214,EN,6/21/10,E-trap,1,866,Diptera,Chironomidae,FALSE,Adult,26,PTK,
214,EN,6/21/10,E-trap,1,867,Diptera,Ephydridae,FALSE,Adult,1,PTK,
214,EN,6/21/10,E-trap,1,868,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
214,EN,6/21/10,E-trap,1,869,Odonata,Macromiidae,FALSE,Adult,1,PTK,VOUCHER
215,EN,6/21/10,E-trap,2,870,Hymenoptera,Diapriidae,FALSE,Adult,1,PTK,
215,EN,6/21/10,E-trap,2,871,Diptera,Chironomidae,FALSE,Adult,25,PTK,2 G IN VOUCHER
215,EN,6/21/10,E-trap,2,872,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
216,EN,6/21/10,E-trap,3,873,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
216,EN,6/21/10,E-trap,3,874,Diptera,Chironomidae,FALSE,Adult,12,PTK,
216,EN,6/21/10,E-trap,3,875,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
216,EN,6/21/10,E-trap,3,876,Diptera,Ephydridae,FALSE,Adult,2,PTK,
216,EN,6/21/10,E-trap,3,877,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
217,EN,6/21/10,E-trap,4,878,Hymenoptera,Trichogrammatidae,FALSE,Adult,1,PTK,
217,EN,6/21/10,E-trap,4,879,Diptera,Chironomidae,FALSE,Adult,25,PTK,
217,EN,6/21/10,E-trap,4,880,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
217,EN,6/21/10,E-trap,4,881,Diptera,Phoridae,FALSE,Adult,1,PTK,
217,EN,6/21/10,E-trap,4,882,Diptera,Ephydridae,FALSE,Adult,1,PTK,
217,EN,6/21/10,E-trap,4,883,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
218,EN,6/21/10,E-trap,5,884,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
218,EN,6/21/10,E-trap,5,885,Diptera,Chironomidae,FALSE,Adult,11,SME,
218,EN,6/21/10,E-trap,5,886,Diptera,Ephydridae,FALSE,Adult,1,SME,
218,EN,6/21/10,E-trap,5,887,Coleoptera,Chrysomelidae,FALSE,Adult,1,SME,
219,ES,6/21/10,E-trap,1,888,Diptera,Chironomidae,FALSE,Adult,60,SME,REST OF UNWEIGHED UN-ID'ABLE
219,ES,6/21/10,E-trap,1,889,Diptera,Ceratopogonidae,FALSE,Adult,1,SME,
219,ES,6/21/10,E-trap,1,890,Diptera,Simuliidae,FALSE,Adult,1,SME,
219,ES,6/21/10,E-trap,1,891,Diptera,Empididae,FALSE,Adult,1,SME,
219,ES,6/21/10,E-trap,1,892,Trichoptera,Hydroptilidae,FALSE,Adult,2,SME,
220,ES,6/21/10,E-trap,2,893,Odonata,Coenagrionidae,FALSE,Adult,3,SME,
220,ES,6/21/10,E-trap,2,894,Diptera,Chironomidae,FALSE,Adult,82,SME,REST ALL I
220,ES,6/21/10,E-trap,2,895,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
221,ES,6/21/10,E-trap,3,896,Odonata,Coenagrionidae,FALSE,Adult,1,SME,
221,ES,6/21/10,E-trap,3,897,Trichoptera,Hydroptilidae,FALSE,Adult,19,SME,
221,ES,6/21/10,E-trap,3,898,Trichoptera,Hydropsychidae,FALSE,Adult,1,SME,
221,ES,6/21/10,E-trap,3,899,Diptera,Chironomidae,FALSE,Adult,46,SME,
221,ES,6/21/10,E-trap,3,900,Ephemeroptera,Caenidae,FALSE,Adult,1,SME,
222,ES,6/21/10,E-trap,4,901,Diptera,Chironomidae,FALSE,Adult,50,SME,
222,ES,6/21/10,E-trap,4,902,Diptera,Empididae,FALSE,Adult,1,SME,
222,ES,6/21/10,E-trap,4,903,Trichoptera,Hydropsychidae,FALSE,Adult,1,SME,
223,ES,6/21/10,E-trap,5,904,Odonata,Coenagrionidae,FALSE,Adult,1,SME,
223,ES,6/21/10,E-trap,5,905,Diptera,Chironomidae,FALSE,Adult,85,SME,REST ALL I
223,ES,6/21/10,E-trap,5,906,Diptera,Phoridae,FALSE,Adult,1,SME,
223,ES,6/21/10,E-trap,5,907,Coleoptera,Cerambycidae,FALSE,Adult,2,SME,
223,ES,6/21/10,E-trap,5,908,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
223,ES,6/21/10,E-trap,5,909,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
224,BN,6/22/10,E-trap,1,910,Coleoptera,Cerambycidae,FALSE,Adult,1,PTK,VOUCHER
224,BN,6/22/10,E-trap,1,911,Diptera,Scathophagidae,FALSE,Adult,3,PTK,
224,BN,6/22/10,E-trap,1,912,Diptera,Ephydridae,FALSE,Adult,1,PTK,
224,BN,6/22/10,E-trap,1,913,Diptera,Ephydridae,FALSE,Adult,4,PTK,
224,BN,6/22/10,E-trap,1,914,Diptera,Chironomidae,FALSE,Adult,27,PTK,
224,BN,6/22/10,E-trap,1,915,Trichoptera,Hydroptilidae,FALSE,Adult,3,PTK,
224,BN,6/22/10,E-trap,1,916,Trichoptera,Polycentropodidae,FALSE,Adult,4,PTK,
225,BN,6/22/10,E-trap,2,917,Hymenoptera,Pteromalidae,FALSE,Adult,1,PTK,
225,BN,6/22/10,E-trap,2,918,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
225,BN,6/22/10,E-trap,2,919,Diptera,Chironomidae,FALSE,Adult,297,PTK,"51 J, 222 I"
226,BN,6/22/10,E-trap,3,920,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
226,BN,6/22/10,E-trap,3,921,Diptera,Chironomidae,FALSE,Adult,114,PTK,
226,BN,6/22/10,E-trap,3,922,Diptera,Ceratopogonidae,FALSE,Adult,3,PTK,
226,BN,6/22/10,E-trap,3,923,Trichoptera,Hydropsychidae,FALSE,Adult,1,PTK,
226,BN,6/22/10,E-trap,3,924,Coleoptera,Carabidae,FALSE,Adult,2,PTK,
226,BN,6/22/10,E-trap,3,925,Coleoptera,Gyrinidae,FALSE,Adult,1,PTK,have Dr. Haro check
227,BN,6/22/10,E-trap,4,926,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
227,BN,6/22/10,E-trap,4,927,Diptera,Ceratopogonidae,FALSE,Adult,3,PTK,
227,BN,6/22/10,E-trap,4,928,Diptera,Ephydridae,FALSE,Adult,2,PTK,
227,BN,6/22/10,E-trap,4,929,Diptera,Ephydridae,FALSE,Adult,1,PTK,
227,BN,6/22/10,E-trap,4,930,Diptera,Chironomidae,FALSE,Adult,52,PTK,
228,BN,6/22/10,E-trap,5,931,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
228,BN,6/22/10,E-trap,5,932,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
228,BN,6/22/10,E-trap,5,933,Diptera,Chironomidae,FALSE,Adult,34,PTK,
229,BS,6/22/10,E-trap,1,934,Diptera,Chironomidae,FALSE,Adult,28,PTK,
230,BS,6/22/10,E-trap,2,935,Trichoptera,Polycentropodidae,FALSE,Adult,1,PTK,
230,BS,6/22/10,E-trap,2,936,Diptera,Chironomidae,FALSE,Adult,94,PTK,43 I
231,BS,6/22/10,E-trap,3,937,Diptera,Chironomidae,FALSE,Adult,54,PTK,REST OF UNWEIGHED UN'IDABLE
231,BS,6/22/10,E-trap,3,938,Diptera,Phoridae,FALSE,Adult,2,PTK,
231,BS,6/22/10,E-trap,3,939,Diptera,Ephydridae,FALSE,Adult,2,PTK,
232,BS,6/22/10,E-trap,4,940,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
232,BS,6/22/10,E-trap,4,941,Diptera,Chironomidae,FALSE,Adult,135,PTK,REST ALL J - IN POOR SHAPE
232,BS,6/22/10,E-trap,4,942,Diptera,Ephydridae,FALSE,Adult,2,PTK,
232,BS,6/22/10,E-trap,4,943,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
233,BS,6/22/10,E-trap,5,944,Diptera,Chironomidae,FALSE,Adult,94,PTK,REST OF UNWEIGHED UNIDABLE
233,BS,6/22/10,E-trap,5,945,Diptera,Ephydridae,FALSE,Adult,1,PTK,
234,EN,6/24/10,E-trap,1,946,Diptera,Chironomidae,FALSE,Adult,27,SME,
234,EN,6/24/10,E-trap,1,947,Hymenoptera,Scelionidae,FALSE,Adult,1,SME,
235,EN,6/24/10,E-trap,2,948,Diptera,Chironomidae,FALSE,Adult,7,PTK,
236,EN,6/24/10,E-trap,3,949,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,first one seen in really good shape
236,EN,6/24/10,E-trap,3,950,Diptera,Phoridae,FALSE,Adult,1,PTK,
236,EN,6/24/10,E-trap,3,951,Diptera,Chironomidae,FALSE,Adult,7,PTK,
236,EN,6/24/10,E-trap,3,952,Coleoptera,Carabidae,FALSE,Adult,2,PTK,
237,EN,6/24/10,E-trap,4,953,Diptera,Chironomidae,FALSE,Adult,46,SME,38 G
237,EN,6/24/10,E-trap,4,954,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
238,EN,6/24/10,E-trap,5,955,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
238,EN,6/24/10,E-trap,5,956,Diptera,Chironomidae,FALSE,Adult,38,PTK,33 G
239,ES,6/24/10,E-trap,1,957,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
239,ES,6/24/10,E-trap,1,958,Trichoptera,Hydroptilidae,FALSE,Adult,6,PTK,
239,ES,6/24/10,E-trap,1,959,Diptera,Chironomidae,FALSE,Adult,33,PTK,
240,ES,6/24/10,E-trap,2,960,Diptera,Chironomidae,FALSE,Adult,19,SME,REST OF UNWEIGHED IN POOR SHAPE
240,ES,6/24/10,E-trap,2,961,Trichoptera,Hydroptilidae,FALSE,Adult,9,SME,
240,ES,6/24/10,E-trap,2,962,Trichoptera,Hydropsychidae,FALSE,Adult,1,SME,
241,ES,6/24/10,E-trap,3,963,Diptera,Chironomidae,FALSE,Adult,27,SME,
241,ES,6/24/10,E-trap,3,964,Odonata,Coenagrionidae,FALSE,Adult,2,SME,
241,ES,6/24/10,E-trap,3,965,Trichoptera,Hydroptilidae,FALSE,Adult,31,SME,
241,ES,6/24/10,E-trap,3,966,Trichoptera,Leptoceridae,FALSE,Adult,2,SME,
242,ES,6/24/10,E-trap,4,967,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
242,ES,6/24/10,E-trap,4,968,Diptera,Sciomyzidae,FALSE,Adult,1,PTK,
242,ES,6/24/10,E-trap,4,969,Diptera,Chironomidae,FALSE,Adult,44,PTK,REST UN-ID'ABLE
242,ES,6/24/10,E-trap,4,970,Trichoptera,Hydroptilidae,FALSE,Adult,10,PTK,
243,ES,6/24/10,E-trap,5,971,Trichoptera,Hydroptilidae,FALSE,Adult,14,PTK,
243,ES,6/24/10,E-trap,5,972,Diptera,Simuliidae,FALSE,Adult,1,PTK,
243,ES,6/24/10,E-trap,5,973,Diptera,Chironomidae,FALSE,Adult,13,PTK,
244,BS,6/25/10,E-trap,1,974,Diptera,Chironomidae,FALSE,Adult,32,SME,REST ALL J - IN POOR SHAPE
245,BS,6/25/10,E-trap,2,975,Diptera,Chironomidae,FALSE,Adult,89,SME,REST ALL J - IN POOR SHAPE
246,BS,6/25/10,E-trap,3,976,Diptera,Chironomidae,FALSE,Adult,21,SME,
247,BS,6/25/10,E-trap,4,977,Diptera,Chironomidae,FALSE,Adult,84,SME,REST ALL J
247,BS,6/25/10,E-trap,4,978,Diptera,Simuliidae,FALSE,Adult,1,SME,
247,BS,6/25/10,E-trap,4,979,Hymenoptera,Scelionidae,FALSE,Adult,1,SME,missing head
248,BS,6/25/10,E-trap,5,980,Diptera,Chironomidae,FALSE,Adult,17,SME,
249,BN,6/25/10,E-trap,1,981,Coleoptera,Cerambycidae,FALSE,Adult,1,PTK,
249,BN,6/25/10,E-trap,1,982,Diptera,Chironomidae,FALSE,Adult,70,PTK,REST ALL I in poor shape
249,BN,6/25/10,E-trap,1,983,Diptera,Sciomyzidae,FALSE,Adult,1,PTK,
249,BN,6/25/10,E-trap,1,984,Diptera,Ephydridae,FALSE,Adult,1,PTK,
249,BN,6/25/10,E-trap,1,985,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
249,BN,6/25/10,E-trap,1,986,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
249,BN,6/25/10,E-trap,1,987,Trichoptera,Polycentropodidae,FALSE,Adult,7,PTK,
250,BN,6/25/10,E-trap,2,988,Diptera,Chironomidae,FALSE,Adult,363,SME,"56 J, 297 I"
250,BN,6/25/10,E-trap,2,989,Diptera,Dolichopodidae,FALSE,Adult,1,SME,
250,BN,6/25/10,E-trap,2,990,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
251,BN,6/25/10,E-trap,3,991,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
251,BN,6/25/10,E-trap,3,992,Diptera,Chironomidae,FALSE,Adult,61,PTK,REST ALL I in poor shape
252,BN,6/25/10,E-trap,4,993,Diptera,Chironomidae,FALSE,Adult,21,SME,
252,BN,6/25/10,E-trap,4,994,Coleoptera,Chrysomelidae,FALSE,Adult,1,SME,
253,BN,6/25/10,E-trap,5,995,Diptera,Chironomidae,FALSE,Adult,36,SME,REST ALL I
253,BN,6/25/10,E-trap,5,996,Trichoptera,Hydroptilidae,FALSE,Adult,2,SME,
254,EN,6/28/10,E-trap,1,997,Diptera,Chironomidae,FALSE,Adult,27,SME,
254,EN,6/28/10,E-trap,1,998,Diptera,Ceratopogonidae,FALSE,Adult,1,SME,
254,EN,6/28/10,E-trap,1,999,Trichoptera,Hydroptilidae,FALSE,Adult,1,SME,
254,EN,6/28/10,E-trap,1,1000,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
255,EN,6/28/10,E-trap,2,1001,Diptera,Chironomidae,FALSE,Adult,24,SME,
255,EN,6/28/10,E-trap,2,1002,Diptera,Ephydridae,FALSE,Adult,1,SME,
256,EN,6/28/10,E-trap,3,1003,Diptera,Chironomidae,FALSE,Adult,8,PTK,
256,EN,6/28/10,E-trap,3,1004,Diptera,Ephydridae,FALSE,Adult,1,PTK,
257,EN,6/28/10,E-trap,4,1005,Diptera,Chironomidae,FALSE,Adult,30,SME,
258,EN,6/28/10,E-trap,5,1006,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
258,EN,6/28/10,E-trap,5,1007,Diptera,Chironomidae,FALSE,Adult,29,PTK,
259,ES,6/28/10,E-trap,1,1008,Trichoptera,Hydroptilidae,FALSE,Adult,15,PTK
259,ES,6/28/10,E-trap,1,1009,Coleoptera,Cerambycidae,FALSE,Adult,2,PTK
259,ES,6/28/10,E-trap,1,1010,Diptera,Chironomidae,FALSE,Adult,32,PTK
260,ES,6/28/10,E-trap,2,1011,Diptera,Chironomidae,FALSE,Adult,32,SME
260,ES,6/28/10,E-trap,2,1012,Diptera,Phoridae,FALSE,Adult,2,SME
260,ES,6/28/10,E-trap,2,1013,Trichoptera,Hydroptilidae,FALSE,Adult,98,SME
261,ES,6/28/10,E-trap,3,1014,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK
261,ES,6/28/10,E-trap,3,1015,Trichoptera,Hydroptilidae,FALSE,Adult,54,PTK
261,ES,6/28/10,E-trap,3,1016,Odonata,Coenagrionidae,FALSE,Adult,3,PTK
261,ES,6/28/10,E-trap,3,1017,Diptera,Chironomidae,FALSE,Adult,42,PTK
261,ES,6/28/10,E-trap,3,1018,Diptera,Ephydridae,FALSE,Adult,1,PTK
261,ES,6/28/10,E-trap,3,1019,Diptera,Phoridae,FALSE,Adult,1,PTK
261,ES,6/28/10,E-trap,3,1020,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK
262,ES,6/28/10,E-trap,4,1021,Hymenoptera,Mymaridae,FALSE,Adult,1,PTK
262,ES,6/28/10,E-trap,4,1022,Odonata,Coenagrionidae,FALSE,Adult,3,PTK
262,ES,6/28/10,E-trap,4,1023,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK
262,ES,6/28/10,E-trap,4,1024,Trichoptera,Hydroptilidae,FALSE,Adult,67,PTK,
262,ES,6/28/10,E-trap,4,1025,Diptera,Chironomidae,FALSE,Adult,35,PTK,REST UN-ID'ABLE
263,ES,6/28/10,E-trap,5,1026,Ephemeroptera,Caenidae,FALSE,Adult,3,PTK,
263,ES,6/28/10,E-trap,5,1027,Diptera,Chironomidae,FALSE,Adult,35,PTK,
263,ES,6/28/10,E-trap,5,1028,Diptera,Ephydridae,FALSE,Adult,1,PTK,
263,ES,6/28/10,E-trap,5,1029,Trichoptera,Hydroptilidae,FALSE,Adult,114,PTK,
264,BS,6/29/10,E-trap,1,1030,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
264,BS,6/29/10,E-trap,1,1031,Diptera,Chironomidae,FALSE,Adult,77,PTK,
264,BS,6/29/10,E-trap,1,1032,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
264,BS,6/29/10,E-trap,1,1033,Coleoptera,Melandryidae,FALSE,Adult,1,PTK,needs to be checked
265,BS,6/29/10,E-trap,2,1034,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
265,BS,6/29/10,E-trap,2,1035,Diptera,Chironomidae,FALSE,Adult,224,PTK,REST ALL J
265,BS,6/29/10,E-trap,2,1036,Coleoptera,Anthribidae,FALSE,Adult,1,PTK,needs to be checked
265,BS,6/29/10,E-trap,2,1037,Trichoptera,Polycentropodidae,FALSE,Adult,2,PTK,
265,BS,6/29/10,E-trap,2,1038,Hemiptera,Homoptera,FALSE,Adult,1,PTK,
266,BS,6/29/10,E-trap,3,1039,Diptera,Chironomidae,FALSE,Adult,103,SME,REST ALL J
267,BS,6/29/10,E-trap,4,1040,Diptera,Chironomidae,FALSE,Adult,386,SME,REST ALL J
267,BS,6/29/10,E-trap,4,1041,Diptera,Ceratopogonidae,FALSE,Adult,1,SME,
267,BS,6/29/10,E-trap,4,1042,Trichoptera,Hydroptilidae,FALSE,Adult,2,SME,
268,BS,6/29/10,E-trap,5,1043,Diptera,Chironomidae,FALSE,Adult,95,SME,REST ALL J
268,BS,6/29/10,E-trap,5,1044,Diptera,Ephydridae,FALSE,Adult,1,SME,
268,BS,6/29/10,E-trap,5,1045,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
269,BN,6/29/10,E-trap,1,1046,Diptera,Chironomidae,FALSE,Adult,165,PTK,"106 J, 42 H, "
269,BN,6/29/10,E-trap,1,1047,Diptera,Empididae,FALSE,Adult,3,PTK,
269,BN,6/29/10,E-trap,1,1048,Trichoptera,Polycentropodidae,FALSE,Adult,3,PTK,
269,BN,6/29/10,E-trap,1,1049,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
270,BN,6/29/10,E-trap,2,1050,Diptera,Chironomidae,FALSE,Adult,577,PTK,"119 J, 24 H, 1 D, 433 I"
270,BN,6/29/10,E-trap,2,1051,Diptera,Ceratopogonidae,FALSE,Adult,2,PTK,
270,BN,6/29/10,E-trap,2,1052,Diptera,Empididae,FALSE,Adult,1,PTK,
270,BN,6/29/10,E-trap,2,1053,Trichoptera,Polycentropodidae,FALSE,Adult,5,PTK,
271,BN,6/29/10,E-trap,3,1054,Trichoptera,Polycentropodidae,FALSE,Adult,1,PTK,
271,BN,6/29/10,E-trap,3,1055,Diptera,Chironomidae,FALSE,Adult,51,PTK,REST OF UNWEIGHED IN POOR SHAPE
272,BN,6/29/10,E-trap,4,1056,Trichoptera,Polycentropodidae,FALSE,Adult,1,PTK,
272,BN,6/29/10,E-trap,4,1057,Diptera,Chironomidae,FALSE,Adult,66,PTK,REST ALL I
272,BN,6/29/10,E-trap,4,1058,Diptera,Ceratopogonidae,FALSE,Adult,2,PTK,
273,BN,6/29/10,E-trap,5,1059,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
273,BN,6/29/10,E-trap,5,1060,Diptera,Chironomidae,FALSE,Adult,56,PTK,51 I
274,EN,7/1/10,E-trap,1,1061,Diptera,Chironomidae,FALSE,Adult,17,PTK,
274,EN,7/1/10,E-trap,1,1062,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
274,EN,7/1/10,E-trap,1,1063,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,in poor shape
274,EN,7/1/10,E-trap,1,1064,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
275,EN,7/1/10,E-trap,2,1065,Trichoptera,Hydroptilidae,FALSE,Adult,2,PTK,
275,EN,7/1/10,E-trap,2,1066,Diptera,Chironomidae,FALSE,Adult,19,PTK,
276,EN,7/1/10,E-trap,3,1067,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
276,EN,7/1/10,E-trap,3,1068,Trichoptera,Hydroptilidae,FALSE,Adult,3,PTK,
276,EN,7/1/10,E-trap,3,1069,Diptera,Chironomidae,FALSE,Adult,8,PTK,in poor shape
277,EN,7/1/10,E-trap,4,1070,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
277,EN,7/1/10,E-trap,4,1071,Diptera,Chironomidae,FALSE,Adult,31,PTK,
277,EN,7/1/10,E-trap,4,1072,Diptera,Phoridae,FALSE,Adult,1,PTK,
277,EN,7/1/10,E-trap,4,1073,Diptera,Ephydridae,FALSE,Adult,1,PTK,
278,EN,7/1/10,E-trap,5,1074,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
278,EN,7/1/10,E-trap,5,1075,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
278,EN,7/1/10,E-trap,5,1076,Diptera,Chironomidae,FALSE,Adult,15,PTK,
278,EN,7/1/10,E-trap,5,1077,Diptera,Sciomyzidae,FALSE,Adult,1,PTK,
278,EN,7/1/10,E-trap,5,1078,Diptera,Phoridae,FALSE,Adult,1,PTK,
279,ES,7/1/10,E-trap,1,1079,Diptera,Chironomidae,FALSE,Adult,33,SME,
279,ES,7/1/10,E-trap,1,1080,Diptera,Ephydridae,FALSE,Adult,1,SME,
279,ES,7/1/10,E-trap,1,1081,Hymenoptera,Scelionidae,FALSE,Adult,1,SME,
279,ES,7/1/10,E-trap,1,1082,Trichoptera,Leptoceridae,FALSE,Adult,2,SME,
279,ES,7/1/10,E-trap,1,1083,Trichoptera,Hydroptilidae,FALSE,Adult,5,SME,
280,ES,7/1/10,E-trap,2,1084,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
280,ES,7/1/10,E-trap,2,1085,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,"poor shape, no wings or abdomen"
280,ES,7/1/10,E-trap,2,1086,Trichoptera,Hydroptilidae,FALSE,Adult,41,PTK,
280,ES,7/1/10,E-trap,2,1087,Diptera,Chironomidae,FALSE,Adult,17,PTK,
280,ES,7/1/10,E-trap,2,1088,Diptera,Empididae,FALSE,Adult,1,PTK,
281,ES,7/1/10,E-trap,3,1089,Diptera,Chironomidae,FALSE,Adult,41,SME,
281,ES,7/1/10,E-trap,3,1090,Hymenoptera,Scelionidae,FALSE,Adult,1,SME,
281,ES,7/1/10,E-trap,3,1091,Trichoptera,Hydroptilidae,FALSE,Adult,32,SME,
282,ES,7/1/10,E-trap,4,1092,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
282,ES,7/1/10,E-trap,4,1093,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
282,ES,7/1/10,E-trap,4,1094,Diptera,Ephydridae,FALSE,Adult,1,PTK,
